rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
307,zl-videore,@minretail/zl-videore,730,0,4,enterprise,content-creation,智零,true,广州智零网络科技有限公司,,2026-07-06,2026-08-18,1.0.0,「智零-爆款短视频拆解与复刻大师」自动拆解短视频脚本与分镜结构，分析爆款逻辑，并生成可复刻拍摄脚本。 适用场景： (1) 用户上传视频文件（mp4/mov）要求拆解分析 (2) 用户提供视频链接（抖音/视频号）要求分析 (3) 用户提供字幕/口播稿/脚本要求分析 (4) 用户说「拆解这视频」「分析爆款逻辑」「复刻这个脚本」「生成拍摄脚本」等触发词。 支持3种输入： 视频文件（本地视频路径） 视频链,「智零-爆款短视频拆解与复刻大师」自动拆解短视频脚本与分镜结构，分析爆款逻辑，并生成可复刻拍摄脚本。 适用场景： (1) 用户上传视频文件（mp4/mov）要求拆解分析 (2) 用户提供视频链接（抖音/视频号）要求分析 (3) 用户提供字幕/口播稿/脚本要求分析 (4) 用户说「拆解这视频」「分析爆款逻辑」「复刻这个脚本」「生成拍摄脚本」等触发词。 支持3种输入： 视频文件（本地视频路径） 视频链
308,toupiaoya-creator,@org-qm8l8iwu/toupiaoya-creator,724,28,1,enterprise,business-ops,易企秀,true,北京中网易企秀科技有限公司,,2026-04-02,2026-08-17,1.0.3,投票鸭是易企秀旗下的在线投票制作工具，支持模板检索与投票活动创建。 当用户需要制作投票、发起评选、组织投票活动时使用此 Skill。 核心功能： 1. 检索投票模板——按关键词、颜色、热度筛选，返回模板列表与链接 2. 创建投票作品——支持文字投票、图片投票、视频投票，可设置多选/单选、时间范围 3. 素材上传——换取 COS 临时凭证并上传到腾讯云 COS（如 `material/` 前缀） ,投票鸭是易企秀旗下的在线投票制作工具，支持模板检索与投票活动创建。 当用户需要制作投票、发起评选、组织投票活动时使用此 Skill。 核心功能： 1. 检索投票模板——按关键词、颜色、热度筛选，返回模板列表与链接 2. 创建投票作品——支持文字投票、图片投票、视频投票，可设置多选/单选、时间范围 3. 素材上传——换取 COS 临时凭证并上传到腾讯云 COS（如 `material/` 前缀） 
309,research-pro,@org-09117gim/research-pro,721,13,0,enterprise,business-ops,鱼丁科技,true,北京鱼丁科技有限公司,,2026-04-11,2026-08-17,1.4.5,,你的商业情报顾问。支持 Tavily 引擎搜索，提供 S/A/B/C 四级信源分级与情感化报告生成。适用于市场调研、竞品分析及企业信用查询。
310,wechat-publisher-auto,@org-09117gim/wechat-publisher-auto,718,26,0,enterprise,content-creation,鱼丁科技,true,北京鱼丁科技有限公司,,2026-04-21,2026-08-17,1.0.1,微信公众号自动化发布助手（单账号版）。支持增量式配置向导、热点方向选择、多模型文生图（通义万相/DALL-E）、V5 极致排版及草稿箱发布。,微信公众号自动化发布助手。 支持增量式配置向导； 热点方向选择； 多模型文生图（通义万相/DALL-E）； 极致排版及草稿箱发布。
311,tcapi,@tencent-adm/tcapi,715,2,0,enterprise,it-ops-security,Tencent CloudQ Team,true,腾讯科技（深圳）有限公司,,2026-04-07,2026-08-17,1.0.0,,Skill to call Cloud API for Tencent Cloud (腾讯云). Used for cloud automation or resource management.
312,browser-automation,@org-02qudk26/browser-automation,707,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-08-04,2026-08-18,1.0.0,帮助白领工作人员处理办公效率相关的重复任务，快速得到结构化、可复用的工作成果。,帮助白领工作人员处理办公效率相关的重复任务，快速得到结构化、可复用的工作成果。
313,lingxi-ranklist-skill,@org-gaflu0dl/lingxi-ranklist-skill,707,12,3,enterprise,professional,国泰海通证券,true,国泰海通证券股份有限公司,,2026-04-20,2026-08-18,1.0.4,国泰海通证券市场热榜查询skill，支持涨跌幅、成交额、成交量、换手率、当日资金净流入等市场排行榜查询。当用户查询市场榜单时，优先使用本Skill获取数据。,国泰海通证券-灵犀市场热榜查询，支持涨跌幅、成交额、成交量、换手率、当日资金净流入等市场排行榜查询。
314,bidding-doc-domain,@efficient-technology/bidding-doc-domain,702,0,4,enterprise,business-ops,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-18,1.0.1,招投标文档编制知识参考库（领域负载物）。覆盖招标解析、商务标编制、技术标编制、报价标编制、废标风控、全局校验六大域，含22种任务类型。覆盖货物采购、服务项目、工程施工三大行业。触发词：标书、投标、招标、招投标、标书制作、投标文件、废标风险。,招投标文档编制知识参考库（领域负载物）。覆盖招标解析、商务标编制、技术标编制、报价标编制、废标风控、全局校验六大域，含22种任务类型。覆盖货物采购、服务项目、工程施工三大行业。触发词：标书、投标、招标、招投标、标书制作、投标文件、废标风险。
315,tencent-cloud-rum-skill,@tencent-adm/tencent-cloud-rum-skill,687,49,2,enterprise,data-analysis,腾讯云 RUM 团队,true,腾讯科技（深圳）有限公司,,2026-04-04,2026-08-17,1.0.3,查询腾讯云 RUM 数据，分析 Web 性能（LCP/FCP/WebVitals），排查 JS/Promise 报错，分析 API 延迟与错误率，诊断静态资源加载慢，查看 PV/UV。支持 RUM-APM 关联分析。不适用于：纯后端性能、原生移动端性能、非腾讯云 RUM 平台。,查询腾讯云 RUM 数据，分析 Web 性能（LCP/FCP/WebVitals），排查 JS/Promise 报错，分析 API 延迟与错误率，诊断静态资源加载慢，查看 PV/UV。支持 RUM-APM 关联分析。不适用于：纯后端性能、原生移动端性能、非腾讯云 RUM 平台。
316,tencentcloud-oceanus-ops,,681,0,0,enterprise,it-ops-security,腾讯云流计算团队,true,腾讯科技（深圳）有限公司,,2026-07-24,2026-08-17,1.0.0,,
317,ai-humanizer-zh-org,@aiskills/ai-humanizer-zh-org,679,0,2,enterprise,content-creation,抖音流量热点-爆款选题-对标账号,true,福建拓元教学仪器设备有限公司,,2026-07-05,2026-08-18,1.0.0,去AI味助手适合市场营销、运营、内容创作者、产品在用户提出“论文AI写的，帮我去掉AI味”这类问题，需要快速拆解目标、判断重点并形成可执行结果时使用，帮助基于输入材料生成AI 写作痕迹诊断、自然化改写稿、问题片段说明。,去AI味助手适合市场营销、运营、内容创作者、产品在用户提出“论文AI写的，帮我去掉AI味”这类问题，需要快速拆解目标、判断重点并形成可执行结果时使用，帮助基于输入材料生成AI 写作痕迹诊断、自然化改写稿、问题片段说明。
318,alice-macro-data-interpretation,@org-r64ixwde/alice-macro-data-interpretation,676,0,2,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-18,1.0.1,调用万得 Alice Agent 的「宏观数据解读」专业技能，可将 CPI、PPI、PMI、GDP、社融、外贸、失业率、利率等宏观经济数据解读为结构清晰、可直接复用的研究周报式分析，输出结论摘要、核心数据、趋势与结构分析、后续跟踪展望，帮助用户快速形成宏观数据观点。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice,调用万得 Alice Agent 的「宏观数据解读」专业技能，可将 CPI、PPI、PMI、GDP、社融、外贸、失业率、利率等宏观经济数据解读为结构清晰、可直接复用的研究周报式分析，输出结论摘要、核心数据、趋势与结构分析、后续跟踪展望，帮助用户快速形成宏观数据观点。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice
319,tencentcloud-dnspod-skill,@tencent-adm/tencentcloud-dnspod-skill,669,3,0,enterprise,it-ops-security,Tencent Cloud DNSPod,true,腾讯科技（深圳）有限公司,,2026-04-15,2026-08-17,1.0.2,,"DNSPod DNS record management via tccli CLI. Handles all DNS-related operations: domain list, record CRUD (A/AAAA/CNAME/MX/TXT/NS/SRV/CAA), smart resolution, batch operations, record line/TTL/weight/re"
320,customer-due-diligence,@org-3d42nlw2/customer-due-diligence,665,0,1,enterprise,business-ops,泛海工作室,true,新吴区云裳雅舍服装店（个体工商户）,,2026-07-31,2026-08-18,1.0.0,"B2B foreign trade customer due diligence & background check automation (V21.4). KYC compliance screening, buyer research, supplier verification, risk screening for export businesses. Triggers: custome","B2B foreign trade customer due diligence & background check automation (V21.4). KYC compliance screening, buyer research, supplier verification, risk screening for export businesses. Triggers: custome"
321,datanexus-sdk-skills,@tencent-adm/datanexus-sdk-skills,664,0,0,enterprise,business-ops,腾讯营销 DataNexus 团队,true,腾讯科技（深圳）有限公司,,2026-05-26,2026-08-17,1.0.2,"DataNexus 数据采集 SDK 接入助手，覆盖 SDK 选型、接入开发、事件埋点、联调对账、质量评估、问题排查六大能力，以及面向 AI IDE 的自动化接入（Beta）和已接入项目接入体检能力。Use when user mentions ""小程序SDK"", ""小游戏SDK"", ""APP SDK"", ""iOS SDK"", ""Android SDK"", ""鸿蒙SDK"", ""JS SDK"", ""","DataNexus 数据采集 SDK 接入助手，覆盖 SDK 选型、接入开发、事件埋点、联调对账、质量评估、问题排查六大能力，以及面向 AI IDE 的自动化接入（Beta）和已接入项目接入体检能力。Use when user mentions ""小程序SDK"", ""小游戏SDK"", ""APP SDK"", ""iOS SDK"", ""Android SDK"", ""鸿蒙SDK"", ""JS SDK"", """
322,tongdaxin-stock-analysis,@jiangyun/tongdaxin-stock-analysis,658,0,0,enterprise,professional,江云科技,true,江门市江云科技有限公司,,2026-07-22,2026-08-18,1.0.0,通达信连接器，查询全球股票行情数据、研究报告、公告资讯和宏观信息。支持通达信指标、条件选股、个股基本面分析、同行业对比和智能选股筛查。,通达信连接器，查询全球股票行情数据、研究报告、公告资讯和宏观信息。支持通达信指标、条件选股、个股基本面分析、同行业对比和智能选股筛查。
323,pdf-tupianwenzitiqu,@laoxi/pdf-tupianwenzitiqu,651,0,7,enterprise,office-efficiency,劳希,true,上海劳希科技有限公司,,2026-08-17,2026-08-18,1.0.0,从 PDF、扫描文档和图片中可靠恢复可读文字与版面结构。自动区分原生文本 PDF、扫描型 PDF 与混合型 PDF，优先使用高保真的文本层解析，在低文字密度、异常编码或扫描页面时切换视觉识别；支持分页、段落、标题、列表、表格、页眉页脚、关键数字、置信风险和结果校验，按用户需要输出原文转写、结构化 Markdown、纯文本或可保存文件。适用于合同、论文、票据、表单、截图、扫描件、书页和多页资料。,从 PDF、扫描文档和图片中可靠恢复可读文字与版面结构。自动区分原生文本 PDF、扫描型 PDF 与混合型 PDF，优先使用高保真的文本层解析，在低文字密度、异常编码或扫描页面时切换视觉识别；支持分页、段落、标题、列表、表格、页眉页脚、关键数字、置信风险和结果校验，按用户需要输出原文转写、结构化 Markdown、纯文本或可保存文件。适用于合同、论文、票据、表单、截图、扫描件、书页和多页资料。
324,alice-company-one-page-investment-memo,@org-r64ixwde/alice-company-one-page-investment-memo,648,0,5,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-18,1.0.1,调用万得 Alice Agent 的「公司一页纸」专业技能，可为上市公司快速生成结构化一页纸投资报告，支持 A 股、港股、美股等全球主要市场。用户输入公司名称或股票代码后，即可自动查询财务数据、研报观点、公告信息与市场新闻，输出包含公司速览、投资逻辑、近期催化剂、财务与估值分析、风险评估和操作建议的投资备忘录，适用于晨会汇报、投决会准备、调研前速览和投资机会初筛等场景。首次使用前需访问 https,调用万得 Alice Agent 的「公司一页纸」专业技能，可为上市公司快速生成结构化一页纸投资报告，支持 A 股、港股、美股等全球主要市场。用户输入公司名称或股票代码后，即可自动查询财务数据、研报观点、公告信息与市场新闻，输出包含公司速览、投资逻辑、近期催化剂、财务与估值分析、风险评估和操作建议的投资备忘录，适用于晨会汇报、投决会准备、调研前速览和投资机会初筛等场景。首次使用前需访问 https
