rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
216,cad-design-and-drafting,@org-qu1qhx78/cad-design-and-drafting,1700,0,5,enterprise,professional,AstraClaw,true,惠州顺视智能科技有限公司,,2026-08-12,2026-08-19,1.3.20,CAD 画图、CAD 制图、DWG/DXF 与工程 PDF，一句话就能开始。可创建或修改机械零件、设备与产线布局、厂房规划、电气/管道示意和结构草图，自动补齐尺寸、标题栏、BOM、剖面线和制造标注，并在交付前完成图纸回读与打印检查。没有 AutoCAD 时，受支持的常见二维任务会自动使用便携后端；Skill 与 CLI 可公开安装，首次使用可自动试用，后续制图按 LLMRouter 账户余额结算。,CAD 画图、CAD 制图、DWG/DXF 与工程 PDF，一句话就能开始。可创建或修改机械零件、设备与产线布局、厂房规划、电气/管道示意和结构草图，自动补齐尺寸、标题栏、BOM、剖面线和制造标注，并在交付前完成图纸回读与打印检查。没有 AutoCAD 时，受支持的常见二维任务会自动使用便携后端；Skill 与 CLI 可公开安装，首次使用可自动试用，后续制图按 LLMRouter 账户余额结算。
217,teacher-prep-skill,@org-3plub05j/teacher-prep-skill,1689,0,14,enterprise,education,全人教育,true,广州全人教育科技有限公司,,2026-06-25,2026-08-19,1.0.0,"📚 教师个性化备课助手 (teacher-prep-skill) — 真正""懂教材、懂学情、懂你""的 AI 备课搭档 ━━━━━━━━━━━━━━━━━━━━━━━━ 🎯 定位 基于「教材版本知识图谱 + 班级学情数据 + 教师个人风格」三轴驱动的 AI 备课助手，把教师 1 节课的备课时间从 3-5 小时压缩到 10-15 分钟；一次安装，老师用了就回不去。 ━━━━━━━━━━━━","📚 教师个性化备课助手 (teacher-prep-skill) — 真正""懂教材、懂学情、懂你""的 AI 备课搭档 ━━━━━━━━━━━━━━━━━━━━━━━━ 🎯 定位 基于「教材版本知识图谱 + 班级学情数据 + 教师个人风格」三轴驱动的 AI 备课助手，把教师 1 节课的备课时间从 3-5 小时压缩到 10-15 分钟；一次安装，老师用了就回不去。 ━━━━━━━━━━━━"
218,tencent-vod,@tencent-adm/tencent-vod,1664,38,1,enterprise,design-media,腾讯视频云MPaaS团队,true,腾讯科技（深圳）有限公司,,2026-04-14,2026-08-19,1.1.3,腾讯云 VOD（云点播）操作命令生成专用助手。只要用户的请求涉及 VOD 的任何具体操作，必须触发此 Skill，包括但不限于：【上传】本地视频/音频/图片上传、URL拉取上传到VOD、设置过期时间/SessionId去重/存储路径/按应用名上传；【媒体处理】转码/极速高清/截图/雪碧图/视频增强/真人增强/漫剧增强/短剧场景转码/电商场景转码/场景转码/转封装/remux/转为HLS/MP4/G,腾讯云 VOD（云点播）操作命令生成专用助手。只要用户的请求涉及 VOD 的任何具体操作，必须触发此 Skill，包括但不限于：【上传】本地视频/音频/图片上传、URL拉取上传到VOD、设置过期时间/SessionId去重/存储路径/按应用名上传；【媒体处理】转码/极速高清/截图/雪碧图/视频增强/真人增强/漫剧增强/短剧场景转码/电商场景转码/场景转码/转封装/remux/转为HLS/MP4/G
219,tencentcloud-ocr-extractdocagent,@tencent-adm/tencentcloud-ocr-extractdocagent,1655,249,0,enterprise,office-efficiency,腾讯云文字识别团队,true,腾讯科技（深圳）有限公司,,2026-03-09,2026-08-18,1.0.3,腾讯云实时文档抽取Agent(ExtractDocAgent)接口调用技能。当用户需要从图片或PDF中按自定义字段名称进行结构化信息抽取时，应使用此技能。支持自定义字段名称、字段类型（KV对或表格字段）和字段提示词，实现灵活的文档信息提取。适用于合同、发票、报告等各类文档的结构化数据抽取场景。,腾讯云实时文档抽取Agent(ExtractDocAgent)接口调用技能。当用户需要从图片或PDF中按自定义字段名称进行结构化信息抽取时，应使用此技能。支持自定义字段名称、字段类型（KV对或表格字段）和字段提示词，实现灵活的文档信息提取。适用于合同、发票、报告等各类文档的结构化数据抽取场景。
220,tencent-esign-contract,@tencent-adm/tencent-esign-contract,1637,0,7,enterprise,professional,腾讯电子签,true,腾讯科技（深圳）有限公司,,2026-05-14,2026-08-19,1.0.0,腾讯电子签合同AI助手，支持合同起草、审查、对比、法条法规检索。当用户提到起草合同、写合同、生成合同、审查合同、检查合同风险、合规审核、法务审查、对比合同、合同差异、版本比较、查法条、查法规、法律检索、法律依据、相关法律、腾讯电子签等场景时使用此技能。即使用户只是说「帮我写份合同」「这份合同有没有问题」「两版合同有什么区别」「这个条款有什么法律依据」「劳动法怎么规定的」等口语化表达，也应触发本技能,腾讯电子签合同AI助手，支持合同起草、审查、对比、法条法规检索。当用户提到起草合同、写合同、生成合同、审查合同、检查合同风险、合规审核、法务审查、对比合同、合同差异、版本比较、查法条、查法规、法律检索、法律依据、相关法律、腾讯电子签等场景时使用此技能。即使用户只是说「帮我写份合同」「这份合同有没有问题」「两版合同有什么区别」「这个条款有什么法律依据」「劳动法怎么规定的」等口语化表达，也应触发本技能
221,tencent-mps-intl,@tencent-adm/tencent-mps-intl,1614,9,0,enterprise,design-media,腾讯视频云MPaaS团队,true,腾讯科技（深圳）有限公司,,2026-04-16,2026-08-19,1.3.1,Tencent Cloud MPS. Trigger: [Transcode] compress/resolution/fps. [Enhance] quality-enhance/restore/super-res/anti-shake. [Audio] vocal-separation/BGM/remove-vocals. [Subtitle] extract/translate/ASR/OC,Tencent Cloud MPS: [Transcode] transcode/compress/H.264/H.265/AV1/MP4/bitrate/resolution/fps. [Enhance] quality-enhance/restore/super-res/anti-shake/2K/4K. [Audio] vocal-separation/BGM/remove-vocals. 
222,ixhlink-skills-image-gen,@ixhlink/ixhlink-skills-image-gen,1584,0,0,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-25,2026-08-19,1.0.5,智能图片生成助手，根据文字描述生成插画、配图、概念图等 AI 图像，支持自定义尺寸与画质，可选参考图进行图生图；当用户要求「生成图片」「文生图」「画一张」「AI 画图」「出图」「插画」「配图」「图生图」时使用。,智能图片生成助手，根据文字描述生成插画、配图、概念图等 AI 图像，支持自定义尺寸与画质，可选参考图进行图生图；当用户要求「生成图片」「文生图」「画一张」「AI 画图」「出图」「插画」「配图」「图生图」时使用。
223,powerpoint-pptx,,1578,0,0,enterprise,office-efficiency,,false,,,2026-08-14,2026-08-19,1.0.2,"创建检查编辑PowerPoint演示文稿与PPTX,布局可靠。Create, inspect, and edit Microsoft PowerPoint","创建检查编辑PowerPoint演示文稿与PPTX,布局可靠。Create, inspect, and edit Microsoft PowerPoint"
224,weixin-minigame-helper,@tencent-adm/weixin-minigame-helper,1568,0,14,enterprise,dev-programming,微信小游戏团队,true,腾讯科技（深圳）有限公司,,2026-06-09,2026-08-19,1.0.1,微信小游戏开发工具包（通用 Skill 版）：AI 调试、预览、运行、真机预览、上传发布微信小游戏。适用于任何支持 MCP（Model Context Protocol）的 AI 编程助手（CodeBuddy / Cursor / Claude Desktop / Windsurf / Continue 等）。,微信小游戏开发工具包（通用 Skill 版）：AI 调试、预览、运行、真机预览、上传发布微信小游戏。适用于任何支持 MCP（Model Context Protocol）的 AI 编程助手（CodeBuddy / Cursor / Claude Desktop / Windsurf / Continue 等）。
225,nano-pdf,,1565,0,0,enterprise,office-efficiency,,false,,,2026-08-14,2026-08-19,1.0.2,用nano-pdf CLI按自然语言指令编辑PDF。Edit PDFs with natural-language instructions using the nano-pdf CLI。核,用nano-pdf CLI按自然语言指令编辑PDF。Edit PDFs with natural-language instructions using the nano-pdf CLI。核
226,ai-music-creator-pro,@org-0bqts5ar/ai-music-creator-pro,1550,0,2,enterprise,design-media,乐萱同行科技（深圳）有限公司,true,乐萱同行科技（深圳）有限公司,,2026-06-13,2026-08-19,1.3.3,面向创作者的 AI音乐创作工具，支持写歌、歌词成曲、BGM、参考音频改编和结果下载。AI音乐创作适合搜索 AI音乐、AI音乐生成、AI写歌、AI作曲和 ai music creator 的用户。无论只有一句创作想法、已有歌词、需要纯音乐 BGM，还是想参考一段音频继续创作，AI 助手都可以通过本地 Skill 生成作品。,面向创作者的 AI音乐创作工具，支持写歌、歌词成曲、BGM、参考音频改编和结果下载。AI音乐创作适合搜索 AI音乐、AI音乐生成、AI写歌、AI作曲和 ai music creator 的用户。无论只有一句创作想法、已有歌词、需要纯音乐 BGM，还是想参考一段音频继续创作，AI 助手都可以通过本地 Skill 生成作品。
227,video-generation-studio,@beatra-ai/video-generation-studio,1542,0,1,enterprise,design-media,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-15,2026-08-19,0.1.3,从一段镜头描述、一张图片、首尾帧、参考素材或已有视频出发，规划并制作短视频。本工作室支持 AI视频生成、文生视频、图生视频、参考生视频、首尾帧视频、AI视频编辑和 AI视频延长，覆盖产品视频、广告创意、社交短视频、AI空镜素材、转场、揭示和电影感概念镜头。交付后检查动作、主体稳定性、运镜、连续性与发布场景；如果请求或结果包含音频，也一并检查音频，再决定最小有效的修改、延长或重新生成。,从一段镜头描述、一张图片、首尾帧、参考素材或已有视频出发，规划并制作短视频。本工作室支持 AI视频生成、文生视频、图生视频、参考生视频、首尾帧视频、AI视频编辑和 AI视频延长，覆盖产品视频、广告创意、社交短视频、AI空镜素材、转场、揭示和电影感概念镜头。交付后检查动作、主体稳定性、运镜、连续性与发布场景；如果请求或结果包含音频，也一并检查音频，再决定最小有效的修改、延长或重新生成。
228,tencentcloud-ocr-idcard,@tencent-adm/tencentcloud-ocr-idcard,1539,131,0,enterprise,dev-programming,腾讯云文字识别团队,true,腾讯科技（深圳）有限公司,,2026-03-09,2026-08-18,1.0.5,"腾讯云身份证识别(IDCardOCR)接口调用技能。当用户需要识别身份证图片中中国大陆居民二代身份证正反面信息（姓名、性别、民族、出生日期、住址、身份证号、签发机关、有效期限等）时,应使用此技能。支持图片Base64和URL两种输入方式,同时支持身份证图片照片裁剪和多种告警功能。",腾讯云身份证识别（IDCardOCR），提取中国二代身份证正反面信息（姓名、性别、民族、出生日期、住址、身份证号、签发机关、有效期限），支持Base64/URL图片，具备裁剪和多告警功能。
